Date,PLTR,RIG,CLSK,CMCSA,WBD,AAL
2023-08-25,14.529999732971191,7.71999979019165,4.559999942779541,44.54583740234375,12.270000457763672,14.579999923706055
2023-08-28,14.640000343322754,7.71999979019165,4.519999980926514,45.045467376708984,12.789999961853027,14.729999542236328
2023-08-29,15.399999618530273,7.940000057220459,5.25,45.82920455932617,12.949999809265137,14.899999618530273
2023-08-30,16.329999923706055,8.170000076293945,5.289999961853027,46.16229248046875,13.109999656677246,14.770000457763672
2023-08-31,14.979999542236328,8.180000305175781,4.929999828338623,45.80961227416992,13.140000343322754,14.729999542236328
2023-09-01,15.180000305175781,8.460000038146973,4.570000171661377,44.8005485534668,11.5600004196167,14.680000305175781
2023-09-05,15.210000038146973,8.1899995803833,4.53000020980835,43.65433120727539,11.640000343322754,14.300000190734863
2023-09-06,15.300000190734863,8.1899995803833,4.579999923706055,44.016807556152344,11.489999771118164,14.329999923706055
2023-09-07,15.210000038146973,8.079999923706055,4.510000228881836,43.92863845825195,11.029999732971191,14.0
2023-09-08,15.130000114440918,8.180000305175781,4.400000095367432,44.114776611328125,11.319999694824219,13.979999542236328
2023-09-11,15.789999961853027,8.119999885559082,4.190000057220459,44.34009552001953,11.579999923706055,14.09000015258789
2023-09-12,15.59000015258789,8.6899995803833,4.320000171661377,44.271522521972656,11.329999923706055,14.109999656677246
2023-09-13,15.600000381469727,8.270000457763672,4.309999942779541,44.271522521972656,11.40999984741211,13.3100004196167
2023-09-14,15.829999923706055,8.65999984741211,4.630000114440918,45.03567123413086,11.729999542236328,13.260000228881836
2023-09-15,15.329999923706055,8.3100004196167,4.420000076293945,44.418479919433594,11.84000015258789,13.3100004196167
2023-09-18,15.460000038146973,8.300000190734863,4.510000228881836,44.71237564086914,11.65999984741211,13.109999656677246
2023-09-19,15.149999618530273,8.069999694824219,4.369999885559082,44.8005485534668,11.640000343322754,13.1899995803833
2023-09-20,14.739999771118164,8.100000381469727,4.210000038146973,44.57522201538086,11.5,13.0600004196167
2023-09-21,14.0,7.949999809265137,4.059999942779541,44.77116012573242,11.510000228881836,13.0600004196167
2023-09-22,14.130000114440918,8.140000343322754,3.930000066757202,44.37928771972656,11.100000381469727,12.899999618530273
2023-09-25,14.220000267028809,8.380000114440918,3.869999885559082,43.958030700683594,10.65999984741211,12.90999984741211
2023-09-26,13.960000038146973,8.420000076293945,3.7100000381469727,43.34083557128906,10.6899995803833,12.699999809265137
2023-09-27,14.850000381469727,8.5600004196167,3.700000047683716,43.69351577758789,11.029999732971191,12.609999656677246
2023-09-28,15.770000457763672,8.420000076293945,3.859999895095825,43.9482307434082,10.6899995803833,12.920000076293945
2023-09-29,16.0,8.210000038146973,3.809999942779541,43.438804626464844,10.859999656677246,12.8100004196167
2023-10-02,15.880000114440918,7.880000114440918,3.859999895095825,43.585750579833984,10.510000228881836,12.75
2023-10-03,14.899999618530273,7.75,3.4700000286102295,42.84617233276367,10.350000381469727,12.289999961853027
2023-10-04,15.729999542236328,7.420000076293945,3.630000114440918,42.86589813232422,10.289999961853027,12.729999542236328
2023-10-05,15.8100004196167,7.619999885559082,3.5299999713897705,42.422149658203125,10.09000015258789,12.850000381469727
2023-10-06,16.610000610351562,7.639999866485596,3.75,42.86589813232422,10.279999732971191,12.760000228881836
2023-10-09,17.610000610351562,7.769999980926514,3.700000047683716,43.47727966308594,10.529999732971191,12.239999771118164
2023-10-10,17.799999237060547,7.769999980926514,3.75,43.85200119018555,10.670000076293945,12.260000228881836
2023-10-11,17.920000076293945,7.800000190734863,3.740000009536743,43.62519836425781,10.960000038146973,12.479999542236328
2023-10-12,17.940000534057617,7.570000171661377,3.569999933242798,43.289920806884766,10.319999694824219,12.0600004196167
2023-10-13,17.360000610351562,7.710000038146973,3.5199999809265137,43.201171875,10.369999885559082,11.720000267028809
2023-10-16,17.360000610351562,7.510000228881836,3.950000047683716,43.63505554199219,10.899999618530273,11.9399995803833
2023-10-17,17.84000015258789,7.579999923706055,4.170000076293945,43.743526458740234,10.920000076293945,11.9399995803833
2023-10-18,17.200000762939453,7.380000114440918,4.0,43.40825271606445,10.579999923706055,11.359999656677246
2023-10-19,17.059999465942383,7.389999866485596,3.869999885559082,42.47145462036133,10.390000343322754,11.449999809265137
2023-10-20,16.110000610351562,7.159999847412109,3.9200000762939453,42.264373779296875,10.329999923706055,11.079999923706055
2023-10-23,16.200000762939453,7.099999904632568,4.255000114440918,42.34326171875,10.140000343322754,11.289999961853027
2023-10-24,16.639999389648438,7.019999980926514,4.699999809265137,42.85603332519531,10.079999923706055,11.210000038146973
2023-10-25,15.59000015258789,6.869999885559082,4.619999885559082,42.15590286254883,9.729999542236328,11.039999961853027
2023-10-26,15.289999961853027,6.690000057220459,4.360000133514404,38.60593032836914,9.800000190734863,11.149999618530273
2023-10-27,15.069999694824219,6.550000190734863,4.150000095367432,39.08911895751953,9.550000190734863,10.920000076293945
2023-10-30,14.6899995803833,6.630000114440918,4.090000152587891,39.88786697387695,9.850000381469727,11.180000305175781
2023-10-31,14.800000190734863,6.619999885559082,4.099999904632568,40.71619415283203,9.9399995803833,11.149999618530273
2023-11-01,14.920000076293945,6.650000095367432,4.139999866485596,41.23882293701172,10.079999923706055,11.140000343322754
2023-11-02,17.969999313354492,6.889999866485596,4.639999866485596,41.90937423706055,11.079999923706055,11.399999618530273
2023-11-03,18.889999389648438,6.840000152587891,4.449999809265137,42.579925537109375,11.770000457763672,11.979999542236328
2023-11-06,18.540000915527344,6.650000095367432,4.309999942779541,41.869930267333984,11.449999809265137,11.65999984741211
2023-11-07,18.799999237060547,6.5,4.329999923706055,41.45576858520508,11.609999656677246,11.75
2023-11-08,18.489999771118164,6.670000076293945,3.9200000762939453,40.942996978759766,9.399999618530273,12.010000228881836
2023-11-09,18.270000457763672,6.570000171661377,3.690000057220459,40.3118896484375,9.640000343322754,11.75
2023-11-10,19.670000076293945,6.650000095367432,3.740000009536743,41.32757568359375,10.130000114440918,11.800000190734863
